"Subject","Group","Condition","Trial","VideoName","P_V","M_V","ClozeScore","zClozeScore","cClozeScore","PathPrimeV","MannerPrimeV"
"NS_183","NS","Manner",30,"pge_tabmai",1,0,NA,NA,NA,"entra en","empuja"
"NS_183","NS","Manner",31,"prt_rourou",1,0,NA,NA,NA,"cruza","rueda"
"NS_183","NS","Manner",32,"pgd_valnei",1,0,NA,NA,NA,"baja","empuja"
"NS_184","NS","Path",1,"pgd_valcol",1,0,NA,NA,NA,"baja","empuja"
"NS_184","NS","Path",2,"prm_boudun",1,0,NA,NA,NA,"sube","rueda"
"NS_184","NS","Path",3,"tge_chamai",0,1,NA,NA,NA,"entra en","arrastra"
"NS_184","NS","Path",4,"pgt_panrou",0,1,NA,NA,NA,"cruza","empuja"
"NS_184","NS","Path",5,"tgd_malnei",1,0,NA,NA,NA,"baja","arrastra"
"NS_184","NS","Path",6,"trt_pourue",1,0,NA,NA,NA,"cruza","tira de"
"NS_184","NS","Path",7,"prm_boutoi",1,0,NA,NA,NA,"sube","rueda"
"NS_184","NS","Path",8,"pgt_panrue",1,0,NA,NA,NA,"cruza","empuja"
"NS_184","NS","Path",9,"trd_bronei",1,0,NA,NA,NA,"baja","tira de"
"NS_184","NS","Path",10,"pgm_paqdun",1,0,NA,NA,NA,"sube","empuja"
"NS_184","NS","Path",11,"prt_rourue",1,0,NA,NA,NA,"cruza","rueda"
"NS_184","NS","Path",12,"trm_voitoi",1,0,NA,NA,NA,"sube","tira de"
"NS_184","NS","Path",13,"pre_pnemai",1,0,NA,NA,NA,"entra en","rueda"
"NS_184","NS","Path",14,"tgm_sacdun",1,0,NA,NA,NA,"sube","arrastra"
"NS_184","NS","Path",15,"pgd_valnei",1,0,NA,NA,NA,"baja","empuja"
"NS_184","NS","Path",16,"trt_pourou",1,0,NA,NA,NA,"cruza","tira de"
"NS_184","NS","Path",17,"pge_tabmai",1,0,NA,NA,NA,"entra en","empuja"
"NS_184","NS","Path",18,"tgd_malcol",1,0,NA,NA,NA,"baja","arrastra"
"NS_184","NS","Path",19,"trm_voidun",1,0,NA,NA,NA,"sube","tira de"
"NS_184","NS","Path",20,"pge_tabgro",0,0,NA,NA,NA,"entra en","empuja"
"NS_184","NS","Path",21,"trd_brocol",1,0,NA,NA,NA,"baja","tira de"
"NS_184","NS","Path",22,"prt_rourou",1,0,NA,NA,NA,"cruza","rueda"
"NS_184","NS","Path",23,"tgm_sactoi",1,0,NA,NA,NA,"sube","arrastra"
"NS_184","NS","Path",24,"prd_balcol",1,0,NA,NA,NA,"baja","rueda"
"NS_184","NS","Path",25,"tgt_cherou",1,0,NA,NA,NA,"cruza","arrastra"
"NS_184","NS","Path",26,"tre_cadgro",1,0,NA,NA,NA,"entra en","tira de"
"NS_184","NS","Path",27,"tgt_cherue",1,0,NA,NA,NA,"cruza","arrastra"
"NS_184","NS","Path",28,"tre_cadmai",1,0,NA,NA,NA,"entra en","tira de"
"NS_184","NS","Path",29,"prd_balnei",1,0,NA,NA,NA,"baja","rueda"
"NS_184","NS","Path",30,"tge_chagro",1,0,NA,NA,NA,"entra en","arrastra"
"NS_184","NS","Path",31,"pgm_paqtoi",1,0,NA,NA,NA,"sube","empuja"
"NS_184","NS","Path",32,"prd_balnei",1,0,NA,NA,NA,"baja","rueda"
"NS_185","NS","Manner",1,"prd_balnei",0,1,NA,NA,NA,"baja","rueda"
"NS_185","NS","Manner",2,"tre_cadmai",1,0,NA,NA,NA,"entra en","tira de"
"NS_185","NS","Manner",3,"tgt_cherue",0,1,NA,NA,NA,"cruza","arrastra"
"NS_185","NS","Manner",4,"pgd_valnei",0,1,NA,NA,NA,"baja","empuja"
"NS_185","NS","Manner",5,"prm_boudun",1,0,NA,NA,NA,"sube","rueda"
"NS_185","NS","Manner",6,"pge_tabgro",1,0,NA,NA,NA,"entra en","empuja"
"NS_185","NS","Manner",7,"tgm_sactoi",1,0,NA,NA,NA,"sube","arrastra"
"NS_185","NS","Manner",8,"prt_rourue",0,0,NA,NA,NA,"cruza","rueda"
"NS_185","NS","Manner",9,"pge_tabmai",1,0,NA,NA,NA,"entra en","empuja"
"NS_185","NS","Manner",10,"trm_voidun",1,0,NA,NA,NA,"sube","tira de"
"NS_185","NS","Manner",11,"pre_pnegro",1,0,NA,NA,NA,"entra en","rueda"
"NS_185","NS","Manner",12,"pgd_valcol",1,0,NA,NA,NA,"baja","empuja"
"NS_185","NS","Manner",13,"trm_voitoi",1,0,NA,NA,NA,"sube","tira de"
"NS_185","NS","Manner",14,"pre_pnemai",1,0,NA,NA,NA,"entra en","rueda"
"NS_185","NS","Manner",15,"pgt_panrou",0,0,NA,NA,NA,"cruza","empuja"
"NS_185","NS","Manner",16,"tgm_sacdun",1,0,NA,NA,NA,"sube","arrastra"
"NS_185","NS","Manner",17,"pgt_panrue",1,0,NA,NA,NA,"cruza","empuja"
"NS_185","NS","Manner",18,"tge_chagro",1,0,NA,NA,NA,"entra en","arrastra"
"NS_185","NS","Manner",19,"trt_pourou",1,0,NA,NA,NA,"cruza","tira de"
"NS_185","NS","Manner",20,"tgd_malcol",1,0,NA,NA,NA,"baja","arrastra"
"NS_185","NS","Manner",21,"trt_pourue",1,0,NA,NA,NA,"cruza","tira de"
"NS_185","NS","Manner",22,"pgm_paqdun",1,0,NA,NA,NA,"sube","empuja"
"NS_185","NS","Manner",23,"trd_bronei",1,0,NA,NA,NA,"baja","tira de"
"NS_185","NS","Manner",24,"prm_boutoi",1,0,NA,NA,NA,"sube","rueda"
"NS_185","NS","Manner",25,"tre_cadgro",1,0,NA,NA,NA,"entra en","tira de"
"NS_185","NS","Manner",26,"tgd_malnei",1,0,NA,NA,NA,"baja","arrastra"
"NS_185","NS","Manner",27,"pgm_paqtoi",1,0,NA,NA,NA,"sube","empuja"
"NS_185","NS","Manner",28,"trd_brocol",1,0,NA,NA,NA,"baja","tira de"
"NS_185","NS","Manner",29,"prt_rourou",1,0,NA,NA,NA,"cruza","rueda"
"NS_185","NS","Manner",30,"tge_chamai",1,0,NA,NA,NA,"entra en","arrastra"
"NS_185","NS","Manner",31,"prd_balcol",1,0,NA,NA,NA,"baja","rueda"
"NS_185","NS","Manner",32,"tgt_cherou",1,0,NA,NA,NA,"cruza","arrastra"
"NS_186","NS","Baseline",1,"tre_cadgro",1,0,NA,NA,NA,"entra en","tira de"
"NS_186","NS","Baseline",2,"prd_balcol",1,0,NA,NA,NA,"baja","rueda"
"NS_186","NS","Baseline",3,"tgm_sactoi",1,0,NA,NA,NA,"sube","arrastra"
"NS_186","NS","Baseline",4,"pge_tabgro",1,0,NA,NA,NA,"entra en","empuja"
"NS_186","NS","Baseline",5,"trt_pourue",1,0,NA,NA,NA,"cruza","tira de"
"NS_186","NS","Baseline",6,"pge_tabmai",1,0,NA,NA,NA,"entra en","empuja"
"NS_186","NS","Baseline",7,"trd_brocol",1,0,NA,NA,NA,"baja","tira de"
"NS_186","NS","Baseline",8,"pre_pnemai",1,0,NA,NA,NA,"entra en","rueda"
"NS_186","NS","Baseline",9,"trd_bronei",1,0,NA,NA,NA,"baja","tira de"
"NS_186","NS","Baseline",10,"pgt_panrou",0,1,NA,NA,NA,"cruza","empuja"
"NS_186","NS","Baseline",11,"tgd_malcol",1,0,NA,NA,NA,"baja","arrastra"
"NS_186","NS","Baseline",12,"pgm_paqdun",1,0,NA,NA,NA,"sube","empuja"
"NS_186","NS","Baseline",13,"tge_chagro",1,0,NA,NA,NA,"entra en","arrastra"
"NS_186","NS","Baseline",14,"prd_balnei",1,0,NA,NA,NA,"baja","rueda"
"NS_186","NS","Baseline",15,"tre_cadmai",1,0,NA,NA,NA,"entra en","tira de"
"NS_186","NS","Baseline",16,"prm_boutoi",1,0,NA,NA,NA,"sube","rueda"
"NS_186","NS","Baseline",17,"pgd_valcol",1,0,NA,NA,NA,"baja","empuja"
"NS_186","NS","Baseline",18,"pre_pnegro",1,0,NA,NA,NA,"entra en","rueda"
"NS_186","NS","Baseline",19,"tgt_cherou",1,0,NA,NA,NA,"cruza","arrastra"
"NS_186","NS","Baseline",20,"trm_voitoi",1,0,NA,NA,NA,"sube","tira de"
"NS_186","NS","Baseline",21,"pgd_valnei",1,0,NA,NA,NA,"baja","empuja"
"NS_186","NS","Baseline",22,"prm_boudun",1,0,NA,NA,NA,"sube","rueda"
"NS_186","NS","Baseline",23,"pgt_panrue",1,0,NA,NA,NA,"cruza","empuja"
"NS_186","NS","Baseline",24,"tge_chamai",1,0,NA,NA,NA,"entra en","arrastra"
"NS_186","NS","Baseline",25,"trm_voidun",1,0,NA,NA,NA,"sube","tira de"
"NS_186","NS","Baseline",26,"tgt_cherue",1,0,NA,NA,NA,"cruza","arrastra"
"NS_186","NS","Baseline",27,"pgm_paqtoi",1,0,NA,NA,NA,"sube","empuja"
"NS_186","NS","Baseline",28,"prt_rourou",1,0,NA,NA,NA,"cruza","rueda"
"NS_186","NS","Baseline",29,"tgd_malnei",1,0,NA,NA,NA,"baja","arrastra"
"NS_186","NS","Baseline",30,"prt_rourue",1,0,NA,NA,NA,"cruza","rueda"
"NS_186","NS","Baseline",31,"tgm_sacdun",1,0,NA,NA,NA,"sube","arrastra"
"NS_186","NS","Baseline",32,"prd_balcol",1,0,NA,NA,NA,"baja","rueda"
"NS_187","NS","Baseline",1,"trt_pourue",0,1,NA,NA,NA,"cruza","tira de"
"NS_187","NS","Baseline",2,"pge_tabgro",0,1,NA,NA,NA,"entra en","empuja"
"NS_187","NS","Baseline",3,"tgd_malnei",0,1,NA,NA,NA,"baja","arrastra"
"NS_187","NS","Baseline",4,"prm_boudun",0,1,NA,NA,NA,"sube","rueda"
"NS_187","NS","Baseline",5,"tgd_malcol",0,1,NA,NA,NA,"baja","arrastra"
"NS_187","NS","Baseline",6,"trm_voitoi",0,1,NA,NA,NA,"sube","tira de"
"NS_187","NS","Baseline",7,"tgt_cherou",0,1,NA,NA,NA,"cruza","arrastra"
"NS_187","NS","Baseline",8,"prd_balnei",0,1,NA,NA,NA,"baja","rueda"
"NS_187","NS","Baseline",9,"tgt_cherue",0,1,NA,NA,NA,"cruza","arrastra"
"NS_187","NS","Baseline",10,"pgm_paqtoi",0,1,NA,NA,NA,"sube","empuja"
"NS_187","NS","Baseline",11,"tre_cadmai",1,1,NA,NA,NA,"entra en","tira de"
"NS_187","NS","Baseline",12,"pgm_paqdun",0,1,NA,NA,NA,"sube","empuja"
"NS_187","NS","Baseline",13,"pre_pnemai",0,1,NA,NA,NA,"entra en","rueda"
"NS_187","NS","Baseline",14,"tgm_sacdun",0,1,NA,NA,NA,"sube","arrastra"
"NS_187","NS","Baseline",15,"pge_tabmai",0,1,NA,NA,NA,"entra en","empuja"
"NS_187","NS","Baseline",16,"tgm_sactoi",1,0,NA,NA,NA,"sube","arrastra"
"NS_187","NS","Baseline",17,"trd_brocol",0,1,NA,NA,NA,"baja","tira de"
"NS_187","NS","Baseline",18,"prt_rourou",0,0,NA,NA,NA,"cruza","rueda"
"NS_187","NS","Baseline",19,"pgd_valcol",0,1,NA,NA,NA,"baja","empuja"
"NS_187","NS","Baseline",20,"trt_pourou",0,1,NA,NA,NA,"cruza","tira de"
"NS_187","NS","Baseline",21,"prd_balcol",0,1,NA,NA,NA,"baja","rueda"
"NS_187","NS","Baseline",22,"tge_chamai",0,1,NA,NA,NA,"entra en","arrastra"
"NS_187","NS","Baseline",23,"trd_bronei",1,0,NA,NA,NA,"baja","tira de"
"NS_187","NS","Baseline",24,"pgt_panrou",0,1,NA,NA,NA,"cruza","empuja"
"NS_187","NS","Baseline",25,"pre_pnegro",0,1,NA,NA,NA,"entra en","rueda"
"NS_187","NS","Baseline",26,"pgd_valnei",0,1,NA,NA,NA,"baja","empuja"
"NS_187","NS","Baseline",27,"tge_chagro",0,1,NA,NA,NA,"entra en","arrastra"
"NS_187","NS","Baseline",28,"trm_voidun",1,0,NA,NA,NA,"sube","tira de"
"NS_187","NS","Baseline",29,"prt_rourue",0,1,NA,NA,NA,"cruza","rueda"
"NS_187","NS","Baseline",30,"tre_cadgro",0,1,NA,NA,NA,"entra en","tira de"
"NS_187","NS","Baseline",31,"prm_boutoi",1,0,NA,NA,NA,"sube","rueda"
"NS_187","NS","Baseline",32,"pgd_valcol",1,0,NA,NA,NA,"baja","empuja"
"NS_188","NS","Baseline",1,"pre_pnegro",1,1,NA,NA,NA,"entra en","rueda"
"NS_188","NS","Baseline",2,"trt_pourou",1,0,NA,NA,NA,"cruza","tira de"
"NS_188","NS","Baseline",3,"tge_chamai",1,1,NA,NA,NA,"entra en","arrastra"
"NS_188","NS","Baseline",4,"prd_balnei",1,0,NA,NA,NA,"baja","rueda"
"NS_188","NS","Baseline",5,"trm_voidun",1,0,NA,NA,NA,"sube","tira de"
"NS_188","NS","Baseline",6,"pgt_panrue",1,0,NA,NA,NA,"cruza","empuja"
"NS_188","NS","Baseline",7,"tgd_malcol",0,1,NA,NA,NA,"baja","arrastra"
"NS_188","NS","Baseline",8,"prm_boudun",0,1,NA,NA,NA,"sube","rueda"
"NS_188","NS","Baseline",9,"tgd_malnei",0,1,NA,NA,NA,"baja","arrastra"
"NS_188","NS","Baseline",10,"prm_boutoi",1,0,NA,NA,NA,"sube","rueda"
"NS_188","NS","Baseline",11,"pgt_panrou",1,0,NA,NA,NA,"cruza","empuja"
"NS_188","NS","Baseline",12,"trm_voitoi",0,1,NA,NA,NA,"sube","tira de"
"NS_188","NS","Baseline",13,"pre_pnemai",1,1,NA,NA,NA,"entra en","rueda"
"NS_188","NS","Baseline",14,"tgt_cherou",1,0,NA,NA,NA,"cruza","arrastra"
"NS_188","NS","Baseline",15,"trd_brocol",0,1,NA,NA,NA,"baja","tira de"
"NS_188","NS","Baseline",16,"pgm_paqtoi",1,0,NA,NA,NA,"sube","empuja"
"NS_188","NS","Baseline",17,"prt_rourou",1,0,NA,NA,NA,"cruza","rueda"
"NS_188","NS","Baseline",18,"trd_bronei",0,1,NA,NA,NA,"baja","tira de"
"NS_188","NS","Baseline",19,"pge_tabmai",0,1,NA,NA,NA,"entra en","empuja"
"NS_188","NS","Baseline",20,"tgm_sactoi",1,0,NA,NA,NA,"sube","arrastra"
"NS_188","NS","Baseline",21,"prd_balcol",1,0,NA,NA,NA,"baja","rueda"
"NS_188","NS","Baseline",22,"tgm_sacdun",1,0,NA,NA,NA,"sube","arrastra"
"NS_188","NS","Baseline",23,"tre_cadmai",1,0,NA,NA,NA,"entra en","tira de"
"NS_188","NS","Baseline",24,"pgd_valcol",0,1,NA,NA,NA,"baja","empuja"
"NS_188","NS","Baseline",25,"tge_chagro",1,0,NA,NA,NA,"entra en","arrastra"
"NS_188","NS","Baseline",26,"pgm_paqdun",1,1,NA,NA,NA,"sube","empuja"
"NS_188","NS","Baseline",27,"tre_cadgro",1,0,NA,NA,NA,"entra en","tira de"
"NS_188","NS","Baseline",28,"prt_rourue",1,0,NA,NA,NA,"cruza","rueda"
"NS_188","NS","Baseline",29,"pge_tabgro",1,0,NA,NA,NA,"entra en","empuja"
"NS_188","NS","Baseline",30,"trt_pourue",1,0,NA,NA,NA,"cruza","tira de"
"NS_188","NS","Baseline",31,"pgd_valnei",1,0,NA,NA,NA,"baja","empuja"
"NS_188","NS","Baseline",32,"pre_pnemai",1,0,NA,NA,NA,"entra en","rueda"
"NS_189","NS","Manner",1,"tre_cadmai",1,0,NA,NA,NA,"entra en","tira de"
"NS_189","NS","Manner",2,"tgt_cherou",1,1,NA,NA,NA,"cruza","arrastra"
"NS_189","NS","Manner",3,"trm_voidun",1,0,NA,NA,NA,"sube","tira de"
"NS_189","NS","Manner",4,"tge_chamai",1,0,NA,NA,NA,"entra en","arrastra"
"NS_189","NS","Manner",5,"pgt_panrou",0,1,NA,NA,NA,"cruza","empuja"
"NS_189","NS","Manner",6,"tgd_malnei",0,0,NA,NA,NA,"baja","arrastra"
"NS_189","NS","Manner",7,"pgt_panrue",1,0,NA,NA,NA,"cruza","empuja"
"NS_189","NS","Manner",8,"prd_balnei",0,1,NA,NA,NA,"baja","rueda"
"NS_189","NS","Manner",9,"trt_pourue",1,0,NA,NA,NA,"cruza","tira de"
"NS_189","NS","Manner",10,"prd_balcol",0,1,NA,NA,NA,"baja","rueda"
"NS_189","NS","Manner",11,"pge_tabmai",0,1,NA,NA,NA,"entra en","empuja"
"NS_189","NS","Manner",12,"tgm_sactoi",1,0,NA,NA,NA,"sube","arrastra"
"NS_189","NS","Manner",13,"trt_pourou",1,0,NA,NA,NA,"cruza","tira de"
"NS_189","NS","Manner",14,"pgd_valnei",0,1,NA,NA,NA,"baja","empuja"
"NS_189","NS","Manner",15,"prt_rourou",0,1,NA,NA,NA,"cruza","rueda"
"NS_189","NS","Manner",16,"pgd_valcol",0,1,NA,NA,NA,"baja","empuja"
"NS_189","NS","Manner",17,"tgt_cherue",1,0,NA,NA,NA,"cruza","arrastra"
"NS_189","NS","Manner",18,"pgm_paqdun",1,0,NA,NA,NA,"sube","empuja"
"NS_189","NS","Manner",19,"pre_pnegro",1,0,NA,NA,NA,"entra en","rueda"
"NS_189","NS","Manner",20,"trm_voitoi",1,0,NA,NA,NA,"sube","tira de"
"NS_189","NS","Manner",21,"pre_pnemai",1,0,NA,NA,NA,"entra en","rueda"
"NS_189","NS","Manner",22,"tgm_sacdun",1,0,NA,NA,NA,"sube","arrastra"
"NS_189","NS","Manner",23,"trd_brocol",1,0,NA,NA,NA,"baja","tira de"
"NS_189","NS","Manner",24,"prm_boutoi",0,1,NA,NA,NA,"sube","rueda"
"NS_189","NS","Manner",25,"tgd_malcol",1,0,NA,NA,NA,"baja","arrastra"
"NS_189","NS","Manner",26,"pge_tabgro",1,1,NA,NA,NA,"entra en","empuja"
"NS_189","NS","Manner",27,"prm_boudun",1,0,NA,NA,NA,"sube","rueda"
"NS_189","NS","Manner",28,"tre_cadgro",1,0,NA,NA,NA,"entra en","tira de"
"NS_189","NS","Manner",29,"prt_rourue",1,0,NA,NA,NA,"cruza","rueda"
"NS_189","NS","Manner",30,"trd_bronei",1,0,NA,NA,NA,"baja","tira de"
"NS_189","NS","Manner",31,"pgm_paqtoi",1,0,NA,NA,NA,"sube","empuja"
"NS_189","NS","Manner",32,"tgd_malcol",0,1,NA,NA,NA,"baja","arrastra"
"NS_190","NS","Baseline",1,"pgt_panrou",0,1,NA,NA,NA,"cruza","empuja"
"NS_190","NS","Baseline",2,"trm_voidun",1,0,NA,NA,NA,"sube","tira de"
"NS_190","NS","Baseline",3,"pgd_valcol",1,0,NA,NA,NA,"baja","empuja"
"NS_190","NS","Baseline",4,"pre_pnemai",0,1,NA,NA,NA,"entra en","rueda"
"NS_190","NS","Baseline",5,"tgt_cherue",0,1,NA,NA,NA,"cruza","arrastra"
"NS_190","NS","Baseline",6,"pge_tabmai",0,1,NA,NA,NA,"entra en","empuja"
"NS_190","NS","Baseline",7,"trm_voitoi",0,0,NA,NA,NA,"sube","tira de"
"NS_190","NS","Baseline",8,"pgd_valnei",0,1,NA,NA,NA,"baja","empuja"
"NS_190","NS","Baseline",9,"tgt_cherou",0,1,NA,NA,NA,"cruza","arrastra"
"NS_190","NS","Baseline",10,"prm_boutoi",0,1,NA,NA,NA,"sube","rueda"
"NS_190","NS","Baseline",11,"tge_chagro",0,1,NA,NA,NA,"entra en","arrastra"
"NS_190","NS","Baseline",12,"trt_pourue",0,0,NA,NA,NA,"cruza","tira de"
"NS_190","NS","Baseline",13,"tgm_sactoi",1,0,NA,NA,NA,"sube","arrastra"
"NS_190","NS","Baseline",14,"prd_balnei",0,1,NA,NA,NA,"baja","rueda"
"NS_190","NS","Baseline",15,"pgt_panrue",0,1,NA,NA,NA,"cruza","empuja"
"NS_190","NS","Baseline",16,"pre_pnegro",0,1,NA,NA,NA,"entra en","rueda"
"NS_190","NS","Baseline",17,"pgm_paqdun",1,0,NA,NA,NA,"sube","empuja"
"NS_190","NS","Baseline",18,"tre_cadmai",0,1,NA,NA,NA,"entra en","tira de"
"NS_190","NS","Baseline",19,"prd_balcol",0,1,NA,NA,NA,"baja","rueda"
"NS_190","NS","Baseline",20,"tre_cadgro",0,1,NA,NA,NA,"entra en","tira de"
"NS_190","NS","Baseline",21,"tgd_malnei",0,1,NA,NA,NA,"baja","arrastra"
"NS_190","NS","Baseline",22,"prm_boudun",0,1,NA,NA,NA,"sube","rueda"
"NS_190","NS","Baseline",23,"pge_tabgro",0,1,NA,NA,NA,"entra en","empuja"
"NS_190","NS","Baseline",24,"prt_rourue",0,1,NA,NA,NA,"cruza","rueda"
"NS_190","NS","Baseline",25,"trd_brocol",0,1,NA,NA,NA,"baja","tira de"
"NS_190","NS","Baseline",26,"prt_rourou",0,1,NA,NA,NA,"cruza","rueda"
"NS_190","NS","Baseline",27,"tgm_sacdun",0,0,NA,NA,NA,"sube","arrastra"
"NS_190","NS","Baseline",28,"trd_bronei",0,1,NA,NA,NA,"baja","tira de"
"NS_190","NS","Baseline",29,"tge_chamai",0,1,NA,NA,NA,"entra en","arrastra"
"NS_190","NS","Baseline",30,"trt_pourou",0,1,NA,NA,NA,"cruza","tira de"
"NS_190","NS","Baseline",31,"tgd_malcol",0,1,NA,NA,NA,"baja","arrastra"
"NS_190","NS","Baseline",32,"pge_tabgro",0,1,NA,NA,NA,"entra en","empuja"
"NS_191","NS","Manner",1,"tge_chagro",0,1,NA,NA,NA,"entra en","arrastra"
"NS_191","NS","Manner",2,"prt_rourue",0,1,NA,NA,NA,"cruza","rueda"
"NS_191","NS","Manner",3,"trm_voidun",0,1,NA,NA,NA,"sube","tira de"
"NS_191","NS","Manner",4,"tgd_malnei",0,1,NA,NA,NA,"baja","arrastra"
"NS_191","NS","Manner",5,"pre_pnemai",0,1,NA,NA,NA,"entra en","rueda"
"NS_191","NS","Manner",6,"tgd_malcol",0,1,NA,NA,NA,"baja","arrastra"
"NS_191","NS","Manner",7,"pgt_panrue",0,1,NA,NA,NA,"cruza","empuja"
"NS_191","NS","Manner",8,"tgm_sacdun",0,1,NA,NA,NA,"sube","arrastra"
"NS_191","NS","Manner",9,"pgd_valnei",0,1,NA,NA,NA,"baja","empuja"
"NS_191","NS","Manner",10,"trt_pourue",0,0,NA,NA,NA,"cruza","tira de"
"NS_191","NS","Manner",11,"prd_balcol",0,1,NA,NA,NA,"baja","rueda"
"NS_191","NS","Manner",12,"tgt_cherue",0,1,NA,NA,NA,"cruza","arrastra"
"NS_191","NS","Manner",13,"prd_balnei",0,1,NA,NA,NA,"baja","rueda"
"NS_191","NS","Manner",14,"pge_tabmai",0,1,NA,NA,NA,"entra en","empuja"
"NS_191","NS","Manner",15,"trm_voitoi",0,1,NA,NA,NA,"sube","tira de"
"NS_191","NS","Manner",16,"pge_tabgro",0,1,NA,NA,NA,"entra en","empuja"
"NS_191","NS","Manner",17,"prt_rourou",0,1,NA,NA,NA,"cruza","rueda"
"NS_191","NS","Manner",18,"tgm_sactoi",0,1,NA,NA,NA,"sube","arrastra"
"NS_191","NS","Manner",19,"tre_cadmai",0,1,NA,NA,NA,"entra en","tira de"
"NS_191","NS","Manner",20,"prm_boudun",0,1,NA,NA,NA,"sube","rueda"
"NS_191","NS","Manner",21,"tre_cadgro",0,1,NA,NA,NA,"entra en","tira de"
"NS_191","NS","Manner",22,"pgt_panrou",0,1,NA,NA,NA,"cruza","empuja"
"NS_191","NS","Manner",23,"prm_boutoi",0,1,NA,NA,NA,"sube","rueda"
"NS_191","NS","Manner",24,"pgd_valcol",0,1,NA,NA,NA,"baja","empuja"
"NS_191","NS","Manner",25,"tge_chamai",0,1,NA,NA,NA,"entra en","arrastra"
"NS_191","NS","Manner",26,"trd_brocol",0,1,NA,NA,NA,"baja","tira de"
"NS_191","NS","Manner",27,"pre_pnegro",0,1,NA,NA,NA,"entra en","rueda"
"NS_191","NS","Manner",28,"pgm_paqtoi",0,1,NA,NA,NA,"sube","empuja"
"NS_191","NS","Manner",29,"tgt_cherou",0,1,NA,NA,NA,"cruza","arrastra"
"NS_191","NS","Manner",30,"trd_bronei",0,1,NA,NA,NA,"baja","tira de"
"NS_191","NS","Manner",31,"pgm_paqdun",0,1,NA,NA,NA,"sube","empuja"
"NS_191","NS","Manner",32,"tre_cadmai",0,1,NA,NA,NA,"entra en","tira de"
"NS_192","NS","Manner",1,"pgd_valnei",0,1,NA,NA,NA,"baja","empuja"
"NS_192","NS","Manner",2,"prm_boutoi",1,0,NA,NA,NA,"sube","rueda"
"NS_192","NS","Manner",3,"tgd_malnei",0,1,NA,NA,NA,"baja","arrastra"
"NS_192","NS","Manner",4,"tre_cadmai",1,0,NA,NA,NA,"entra en","tira de"
"NS_192","NS","Manner",5,"tgt_cherue",0,1,NA,NA,NA,"cruza","arrastra"
"NS_192","NS","Manner",6,"pre_pnemai",1,0,NA,NA,NA,"entra en","rueda"
"NS_192","NS","Manner",7,"pgt_panrue",0,1,NA,NA,NA,"cruza","empuja"
"NS_192","NS","Manner",8,"prd_balnei",1,0,NA,NA,NA,"baja","rueda"
"NS_192","NS","Manner",9,"tgm_sactoi",1,0,NA,NA,NA,"sube","arrastra"
"NS_192","NS","Manner",10,"pgt_panrou",0,1,NA,NA,NA,"cruza","empuja"
"NS_192","NS","Manner",11,"tgm_sacdun",1,0,NA,NA,NA,"sube","arrastra"
"NS_192","NS","Manner",12,"prt_rourue",0,1,NA,NA,NA,"cruza","rueda"
"NS_192","NS","Manner",13,"tge_chamai",1,0,NA,NA,NA,"entra en","arrastra"
"NS_192","NS","Manner",14,"trm_voitoi",1,0,NA,NA,NA,"sube","tira de"
"NS_192","NS","Manner",15,"tgd_malcol",1,0,NA,NA,NA,"baja","arrastra"
"NS_192","NS","Manner",16,"trt_pourou",1,0,NA,NA,NA,"cruza","tira de"
"NS_192","NS","Manner",17,"pge_tabmai",1,0,NA,NA,NA,"entra en","empuja"
"NS_192","NS","Manner",18,"prt_rourou",0,1,NA,NA,NA,"cruza","rueda"
"NS_192","NS","Manner",19,"tge_chagro",1,0,NA,NA,NA,"entra en","arrastra"
"NS_192","NS","Manner",20,"trm_voidun",1,0,NA,NA,NA,"sube","tira de"
"NS_192","NS","Manner",21,"prd_balcol",0,1,NA,NA,NA,"baja","rueda"
"NS_192","NS","Manner",22,"pge_tabgro",1,0,NA,NA,NA,"entra en","empuja"
"NS_192","NS","Manner",23,"trt_pourue",0,0,NA,NA,NA,"cruza","tira de"
"NS_192","NS","Manner",24,"pgd_valcol",1,0,NA,NA,NA,"baja","empuja"
"NS_192","NS","Manner",25,"pre_pnegro",1,0,NA,NA,NA,"entra en","rueda"
"NS_192","NS","Manner",26,"pgm_paqdun",1,0,NA,NA,NA,"sube","empuja"
"NS_192","NS","Manner",27,"tre_cadgro",1,0,NA,NA,NA,"entra en","tira de"
"NS_192","NS","Manner",28,"tgt_cherou",1,0,NA,NA,NA,"cruza","arrastra"
"NS_192","NS","Manner",29,"trd_bronei",1,0,NA,NA,NA,"baja","tira de"
"NS_192","NS","Manner",30,"pgm_paqtoi",1,0,NA,NA,NA,"sube","empuja"
"NS_192","NS","Manner",31,"trd_brocol",1,0,NA,NA,NA,"baja","tira de"
"NS_192","NS","Manner",32,"pge_tabgro",1,0,NA,NA,NA,"entra en","empuja"
"NS_193","NS","Baseline",1,"trm_voidun",1,0,NA,NA,NA,"sube","tira de"
"NS_193","NS","Baseline",2,"pge_tabmai",1,0,NA,NA,NA,"entra en","empuja"
"NS_193","NS","Baseline",3,"tgm_sactoi",1,0,NA,NA,NA,"sube","arrastra"
"NS_193","NS","Baseline",4,"tre_cadmai",1,0,NA,NA,NA,"entra en","tira de"
"NS_193","NS","Baseline",5,"prd_balnei",0,0,NA,NA,NA,"baja","rueda"
"NS_193","NS","Baseline",6,"trt_pourue",0,0,NA,NA,NA,"cruza","tira de"
