"Subject","Condition","Trial","Word1","Word2","Word3","CorrectChoice","Response","Accuracy"
57,"PathPrimeSentence",11,"una colina","un tronco","unos escalones","1","3","0"
57,"PathPrimeSentence",12,"una mesa","una escalera","un triciclo","1","1","1"
57,"PathPrimeSentence",13,"un puente","una duna","una estantería","2","2","1"
57,"PathPrimeSentence",14,"un ascensor","una bicicleta","una pelota inflable","3","3","1"
57,"PathPrimeSentence",15,"una silla","una botella","un aula","1","1","1"
57,"PathPrimeSentence",16,"una esfera","una sala","un baúl","3","1","0"
57,"PathPrimeSentence",17,"una escalinata","una manta","una cueva","3","3","1"
57,"PathPrimeSentence",18,"un armario","un coche de juguete","un pasillo","2","2","1"
57,"PathPrimeSentence",19,"una plaza","un carrito de bebé","un aro","2","2","1"
57,"PathPrimeSentence",20,"un collado","un patinete","una bala de paja","3","3","1"
57,"PathPrimeSentence",21,"una lámpara","un almacén","una rueda de carreta","3","3","1"
57,"PathPrimeSentence",22,"una rueda","una vía","un carro","1","1","1"
57,"PathPrimeSentence",23,"un jardín","un cilindro","una colina nevada","3","3","1"
57,"PathPrimeSentence",24,"un granero","un repecho","un muñeco","1","1","1"
57,"PathPrimeSentence",25,"una maleta","una pendiente","un plato","1","1","1"
57,"PathPrimeSentence",26,"un cuarto","un tablón","una carretilla","3","3","1"
58,"MannerPrimeSentence",1,"una habitación","un paquete","un sillón","2","2","1"
58,"MannerPrimeSentence",2,"una plaza","un carrito de bebé","un aro","2","2","1"
58,"MannerPrimeSentence",3,"una escalinata","una manta","una cueva","3","3","1"
58,"MannerPrimeSentence",4,"una esfera","una sala","un baúl","3","3","1"
58,"MannerPrimeSentence",5,"una loma","un trineo","una calle","3","3","1"
58,"MannerPrimeSentence",6,"un armario","un coche de juguete","un pasillo","2","2","1"
58,"MannerPrimeSentence",7,"un camino","un jardín","un barril","1","1","1"
58,"MannerPrimeSentence",8,"una papelera","un tejado","unas gradas","2","2","1"
58,"MannerPrimeSentence",9,"un hula hoop","un local","un carrito de la compra","3","3","1"
58,"MannerPrimeSentence",10,"una mesa","una escalera","un triciclo","1","1","1"
58,"MannerPrimeSentence",11,"un collado","un patinete","una bala de paja","3","3","1"
58,"MannerPrimeSentence",12,"una colina","un tronco","unos escalones","1","3","0"
58,"MannerPrimeSentence",13,"un cesto","una cómoda","una parcela","1","1","1"
58,"MannerPrimeSentence",14,"un cerro","una carretera","una piedra","2","2","1"
58,"MannerPrimeSentence",15,"una silla","una botella","un aula","1","1","1"
58,"MannerPrimeSentence",16,"un ascensor","una bicicleta","una pelota inflable","3","3","1"
58,"MannerPrimeSentence",17,"una lámpara","un almacén","una rueda de carreta","3","3","1"
58,"MannerPrimeSentence",18,"un granero","un repecho","un muñeco","1","1","1"
58,"MannerPrimeSentence",19,"un barril","unos peldaños","un flotador","3","3","1"
58,"MannerPrimeSentence",20,"una maleta","una pendiente","un plato","1","1","1"
58,"MannerPrimeSentence",21,"un saco","un vestíbulo","un colchón","1","1","1"
58,"MannerPrimeSentence",22,"un puente","una duna","una estantería","2","2","1"
58,"MannerPrimeSentence",23,"un cuarto","un tablón","una carretilla","3","3","1"
58,"MannerPrimeSentence",24,"una rueda","una vía","un carro","1","1","1"
58,"MannerPrimeSentence",25,"una escuela","un palo","un caballo de juguete","3","3","1"
58,"MannerPrimeSentence",26,"un jardín","un cilindro","una colina nevada","3","3","1"
59,"NoPrime",1,"un camino","un jardín","un barril","1","1","1"
59,"NoPrime",2,"un ascensor","una bicicleta","una pelota inflable","3","3","1"
59,"NoPrime",3,"un cesto","una cómoda","una parcela","1","1","1"
59,"NoPrime",4,"un jardín","un cilindro","una colina nevada","3","3","1"
59,"NoPrime",5,"un granero","un repecho","un muñeco","1","1","1"
59,"NoPrime",6,"un collado","un patinete","una bala de paja","3","3","1"
59,"NoPrime",7,"una mesa","una escalera","un triciclo","1","1","1"
59,"NoPrime",8,"una plaza","un carrito de bebé","un aro","2","2","1"
59,"NoPrime",9,"una papelera","un tejado","unas gradas","2","2","1"
59,"NoPrime",10,"una esfera","una sala","un baúl","3","3","1"
59,"NoPrime",11,"un puente","una duna","una estantería","2","2","1"
59,"NoPrime",12,"una rueda","una vía","un carro","1","1","1"
59,"NoPrime",13,"una silla","una botella","un aula","1","1","1"
59,"NoPrime",14,"una escalinata","una manta","una cueva","3","3","1"
59,"NoPrime",15,"una loma","un trineo","una calle","3","3","1"
59,"NoPrime",16,"un barril","unos peldaños","un flotador","3","3","1"
59,"NoPrime",17,"un cuarto","un tablón","una carretilla","3","3","1"
59,"NoPrime",18,"una lámpara","un almacén","una rueda de carreta","3","3","1"
59,"NoPrime",19,"una colina","un tronco","unos escalones","1","1","1"
59,"NoPrime",20,"un saco","un vestíbulo","un colchón","1","1","1"
59,"NoPrime",21,"una habitación","un paquete","un sillón","2","2","1"
59,"NoPrime",22,"una maleta","una pendiente","un plato","1","1","1"
59,"NoPrime",23,"una escuela","un palo","un caballo de juguete","3","3","1"
59,"NoPrime",24,"un armario","un coche de juguete","un pasillo","2","2","1"
59,"NoPrime",25,"un hula hoop","un local","un carrito de la compra","3","3","1"
59,"NoPrime",26,"un cerro","una carretera","una piedra","2","2","1"
60,"MannerPrimeSentence",1,"un cerro","una carretera","una piedra","2","2","1"
60,"MannerPrimeSentence",2,"un collado","un patinete","una bala de paja","3","3","1"
60,"MannerPrimeSentence",3,"una plaza","un carrito de bebé","un aro","2","2","1"
60,"MannerPrimeSentence",4,"un cesto","una cómoda","una parcela","1","1","1"
60,"MannerPrimeSentence",5,"un granero","un repecho","un muñeco","1","1","1"
60,"MannerPrimeSentence",6,"una papelera","un tejado","unas gradas","2","2","1"
60,"MannerPrimeSentence",7,"un ascensor","una bicicleta","una pelota inflable","3","3","1"
60,"MannerPrimeSentence",8,"un cuarto","un tablón","una carretilla","3","3","1"
60,"MannerPrimeSentence",9,"un hula hoop","un local","un carrito de la compra","3","3","1"
60,"MannerPrimeSentence",10,"un saco","un vestíbulo","un colchón","1","1","1"
60,"MannerPrimeSentence",11,"una habitación","un paquete","un sillón","2","2","1"
60,"MannerPrimeSentence",12,"un puente","una duna","una estantería","2","2","1"
60,"MannerPrimeSentence",13,"una escalinata","una manta","una cueva","3","3","1"
60,"MannerPrimeSentence",14,"una mesa","una escalera","un triciclo","1","1","1"
60,"MannerPrimeSentence",15,"una loma","un trineo","una calle","3","3","1"
60,"MannerPrimeSentence",16,"una rueda","una vía","un carro","1","1","1"
60,"MannerPrimeSentence",17,"un camino","un jardín","un barril","1","1","1"
60,"MannerPrimeSentence",18,"un barril","unos peldaños","un flotador","3","3","1"
60,"MannerPrimeSentence",19,"una lámpara","un almacén","una rueda de carreta","3","3","1"
60,"MannerPrimeSentence",20,"una colina","un tronco","unos escalones","1","1","1"
60,"MannerPrimeSentence",21,"un jardín","un cilindro","una colina nevada","3","3","1"
60,"MannerPrimeSentence",22,"un armario","un coche de juguete","un pasillo","2","2","1"
60,"MannerPrimeSentence",23,"una esfera","una sala","un baúl","3","3","1"
60,"MannerPrimeSentence",24,"una escuela","un palo","un caballo de juguete","3","3","1"
60,"MannerPrimeSentence",25,"una silla","una botella","un aula","1","1","1"
60,"MannerPrimeSentence",26,"una maleta","una pendiente","un plato","1","1","1"
