"Subject","Group","Condition","Trial","VideoName","cTrial","ClozeScore","VerbType","Used","VbType_Cond","Condition_bin"
"NS_175.M_V","NS","Baseline",13,"tgt_cherue",-3.50239107332625,NA,"M_V",1,"M_V.Baseline","Baseline"
"NS_175.M_V","NS","Baseline",14,"pge_tabgro",-2.50239107332625,NA,"M_V",1,"M_V.Baseline","Baseline"
"NS_175.M_V","NS","Baseline",15,"trm_voitoi",-1.50239107332625,NA,"M_V",0,"M_V.Baseline","Baseline"
"NS_175.M_V","NS","Baseline",16,"tgt_cherou",-0.502391073326248,NA,"M_V",0,"M_V.Baseline","Baseline"
"NS_175.M_V","NS","Baseline",17,"pgm_paqdun",0.497608926673752,NA,"M_V",0,"M_V.Baseline","Baseline"
"NS_175.M_V","NS","Baseline",18,"trt_pourou",1.49760892667375,NA,"M_V",0,"M_V.Baseline","Baseline"
"NS_175.M_V","NS","Baseline",19,"prm_boutoi",2.49760892667375,NA,"M_V",0,"M_V.Baseline","Baseline"
"NS_175.M_V","NS","Baseline",20,"tgd_malcol",3.49760892667375,NA,"M_V",0,"M_V.Baseline","Baseline"
"NS_175.M_V","NS","Baseline",21,"pre_pnemai",4.49760892667375,NA,"M_V",0,"M_V.Baseline","Baseline"
"NS_175.M_V","NS","Baseline",22,"pgt_panrou",5.49760892667375,NA,"M_V",0,"M_V.Baseline","Baseline"
"NS_175.M_V","NS","Baseline",23,"trm_voidun",6.49760892667375,NA,"M_V",0,"M_V.Baseline","Baseline"
"NS_175.M_V","NS","Baseline",24,"prd_balcol",7.49760892667375,NA,"M_V",0,"M_V.Baseline","Baseline"
"NS_175.M_V","NS","Baseline",25,"pgt_panrue",8.49760892667375,NA,"M_V",0,"M_V.Baseline","Baseline"
"NS_175.M_V","NS","Baseline",26,"tgd_malnei",9.49760892667375,NA,"M_V",0,"M_V.Baseline","Baseline"
"NS_175.M_V","NS","Baseline",27,"prt_rourou",10.4976089266738,NA,"M_V",0,"M_V.Baseline","Baseline"
"NS_175.M_V","NS","Baseline",28,"pgm_paqtoi",11.4976089266738,NA,"M_V",0,"M_V.Baseline","Baseline"
"NS_175.M_V","NS","Baseline",29,"trd_bronei",12.4976089266738,NA,"M_V",0,"M_V.Baseline","Baseline"
"NS_175.M_V","NS","Baseline",30,"tge_chamai",13.4976089266738,NA,"M_V",0,"M_V.Baseline","Baseline"
"NS_175.M_V","NS","Baseline",31,"prt_rourue",14.4976089266738,NA,"M_V",0,"M_V.Baseline","Baseline"
"NS_175.M_V","NS","Baseline",32,"pge_tabmai",15.4976089266738,NA,"M_V",0,"M_V.Baseline","Baseline"
"NS_177.M_V","NS","Baseline",1,"pgm_paqtoi",-15.5023910733262,NA,"M_V",1,"M_V.Baseline","Baseline"
"NS_177.M_V","NS","Baseline",2,"tre_cadmai",-14.5023910733262,NA,"M_V",0,"M_V.Baseline","Baseline"
"NS_177.M_V","NS","Baseline",3,"pgd_valcol",-13.5023910733262,NA,"M_V",0,"M_V.Baseline","Baseline"
"NS_177.M_V","NS","Baseline",4,"prt_rourou",-12.5023910733262,NA,"M_V",1,"M_V.Baseline","Baseline"
"NS_177.M_V","NS","Baseline",5,"pge_tabmai",-11.5023910733262,NA,"M_V",1,"M_V.Baseline","Baseline"
"NS_177.M_V","NS","Baseline",6,"tgm_sacdun",-10.5023910733262,NA,"M_V",0,"M_V.Baseline","Baseline"
"NS_177.M_V","NS","Baseline",7,"prt_rourue",-9.50239107332625,NA,"M_V",1,"M_V.Baseline","Baseline"
"NS_177.M_V","NS","Baseline",8,"tgd_malnei",-8.50239107332625,NA,"M_V",1,"M_V.Baseline","Baseline"
"NS_177.M_V","NS","Baseline",9,"trm_voidun",-7.50239107332625,NA,"M_V",0,"M_V.Baseline","Baseline"
"NS_177.M_V","NS","Baseline",10,"pgt_panrue",-6.50239107332625,NA,"M_V",1,"M_V.Baseline","Baseline"
"NS_177.M_V","NS","Baseline",11,"prm_boutoi",-5.50239107332625,NA,"M_V",1,"M_V.Baseline","Baseline"
"NS_177.M_V","NS","Baseline",12,"pgt_panrou",-4.50239107332625,NA,"M_V",1,"M_V.Baseline","Baseline"
"NS_177.M_V","NS","Baseline",13,"prd_balnei",-3.50239107332625,NA,"M_V",0,"M_V.Baseline","Baseline"
"NS_177.M_V","NS","Baseline",14,"trm_voitoi",-2.50239107332625,NA,"M_V",0,"M_V.Baseline","Baseline"
"NS_177.M_V","NS","Baseline",15,"tge_chagro",-1.50239107332625,NA,"M_V",0,"M_V.Baseline","Baseline"
"NS_177.M_V","NS","Baseline",16,"trt_pourou",-0.502391073326248,NA,"M_V",1,"M_V.Baseline","Baseline"
"NS_177.M_V","NS","Baseline",17,"prm_boudun",0.497608926673752,NA,"M_V",1,"M_V.Baseline","Baseline"
"NS_177.M_V","NS","Baseline",18,"tge_chamai",1.49760892667375,NA,"M_V",1,"M_V.Baseline","Baseline"
"NS_177.M_V","NS","Baseline",19,"pgd_valnei",2.49760892667375,NA,"M_V",0,"M_V.Baseline","Baseline"
"NS_177.M_V","NS","Baseline",20,"tgm_sactoi",3.49760892667375,NA,"M_V",1,"M_V.Baseline","Baseline"
"NS_177.M_V","NS","Baseline",21,"trd_brocol",4.49760892667375,NA,"M_V",0,"M_V.Baseline","Baseline"
"NS_177.M_V","NS","Baseline",22,"tgt_cherue",5.49760892667375,NA,"M_V",1,"M_V.Baseline","Baseline"
"NS_177.M_V","NS","Baseline",23,"pgm_paqdun",6.49760892667375,NA,"M_V",0,"M_V.Baseline","Baseline"
"NS_177.M_V","NS","Baseline",24,"trd_bronei",7.49760892667375,NA,"M_V",0,"M_V.Baseline","Baseline"
"NS_177.M_V","NS","Baseline",25,"pre_pnegro",8.49760892667375,NA,"M_V",1,"M_V.Baseline","Baseline"
"NS_177.M_V","NS","Baseline",26,"trt_pourue",9.49760892667375,NA,"M_V",1,"M_V.Baseline","Baseline"
"NS_177.M_V","NS","Baseline",27,"prd_balcol",10.4976089266738,NA,"M_V",0,"M_V.Baseline","Baseline"
"NS_177.M_V","NS","Baseline",28,"tgt_cherou",11.4976089266738,NA,"M_V",1,"M_V.Baseline","Baseline"
"NS_177.M_V","NS","Baseline",29,"pre_pnemai",12.4976089266738,NA,"M_V",1,"M_V.Baseline","Baseline"
"NS_177.M_V","NS","Baseline",30,"tgd_malcol",13.4976089266738,NA,"M_V",0,"M_V.Baseline","Baseline"
"NS_177.M_V","NS","Baseline",31,"pge_tabgro",14.4976089266738,NA,"M_V",0,"M_V.Baseline","Baseline"
"NS_177.M_V","NS","Baseline",32,"trd_bronei",15.4976089266738,NA,"M_V",0,"M_V.Baseline","Baseline"
"NS_178.M_V","NS","Manner",1,"pgm_paqtoi",-15.5023910733262,NA,"M_V",0,"M_V.Manner","Primed"
"NS_178.M_V","NS","Manner",2,"tge_chagro",-14.5023910733262,NA,"M_V",1,"M_V.Manner","Primed"
"NS_178.M_V","NS","Manner",3,"prd_balcol",-13.5023910733262,NA,"M_V",1,"M_V.Manner","Primed"
"NS_178.M_V","NS","Manner",4,"pgm_paqdun",-12.5023910733262,NA,"M_V",0,"M_V.Manner","Primed"
"NS_178.M_V","NS","Manner",5,"tge_chamai",-11.5023910733262,NA,"M_V",1,"M_V.Manner","Primed"
"NS_178.M_V","NS","Manner",6,"prm_boudun",-10.5023910733262,NA,"M_V",1,"M_V.Manner","Primed"
"NS_178.M_V","NS","Manner",7,"pgd_valcol",-9.50239107332625,NA,"M_V",0,"M_V.Manner","Primed"
"NS_178.M_V","NS","Manner",8,"prt_rourou",-8.50239107332625,NA,"M_V",1,"M_V.Manner","Primed"
"NS_178.M_V","NS","Manner",9,"trm_voidun",-7.50239107332625,NA,"M_V",0,"M_V.Manner","Primed"
"NS_178.M_V","NS","Manner",10,"pgt_panrou",-6.50239107332625,NA,"M_V",0,"M_V.Manner","Primed"
"NS_178.M_V","NS","Manner",11,"trm_voitoi",-5.50239107332625,NA,"M_V",0,"M_V.Manner","Primed"
"NS_178.M_V","NS","Manner",12,"tgd_malcol",-4.50239107332625,NA,"M_V",0,"M_V.Manner","Primed"
"NS_178.M_V","NS","Manner",13,"prt_rourue",-3.50239107332625,NA,"M_V",1,"M_V.Manner","Primed"
"NS_178.M_V","NS","Manner",14,"tre_cadmai",-2.50239107332625,NA,"M_V",0,"M_V.Manner","Primed"
"NS_178.M_V","NS","Manner",15,"tgt_cherue",-1.50239107332625,NA,"M_V",0,"M_V.Manner","Primed"
"NS_178.M_V","NS","Manner",16,"trd_brocol",-0.502391073326248,NA,"M_V",0,"M_V.Manner","Primed"
"NS_178.M_V","NS","Manner",17,"tgt_cherou",0.497608926673752,NA,"M_V",0,"M_V.Manner","Primed"
"NS_178.M_V","NS","Manner",18,"tre_cadgro",1.49760892667375,NA,"M_V",0,"M_V.Manner","Primed"
"NS_178.M_V","NS","Manner",19,"tgd_malnei",2.49760892667375,NA,"M_V",0,"M_V.Manner","Primed"
"NS_178.M_V","NS","Manner",20,"pgt_panrue",3.49760892667375,NA,"M_V",0,"M_V.Manner","Primed"
"NS_178.M_V","NS","Manner",21,"prm_boutoi",4.49760892667375,NA,"M_V",0,"M_V.Manner","Primed"
"NS_178.M_V","NS","Manner",22,"pge_tabmai",5.49760892667375,NA,"M_V",1,"M_V.Manner","Primed"
"NS_178.M_V","NS","Manner",23,"trt_pourou",6.49760892667375,NA,"M_V",0,"M_V.Manner","Primed"
"NS_178.M_V","NS","Manner",24,"pge_tabgro",7.49760892667375,NA,"M_V",1,"M_V.Manner","Primed"
"NS_178.M_V","NS","Manner",25,"trt_pourue",8.49760892667375,NA,"M_V",0,"M_V.Manner","Primed"
"NS_178.M_V","NS","Manner",26,"tgm_sacdun",9.49760892667375,NA,"M_V",1,"M_V.Manner","Primed"
"NS_178.M_V","NS","Manner",27,"trd_bronei",10.4976089266738,NA,"M_V",0,"M_V.Manner","Primed"
"NS_178.M_V","NS","Manner",28,"tgm_sactoi",11.4976089266738,NA,"M_V",1,"M_V.Manner","Primed"
"NS_178.M_V","NS","Manner",29,"pre_pnemai",12.4976089266738,NA,"M_V",0,"M_V.Manner","Primed"
"NS_178.M_V","NS","Manner",30,"pgd_valnei",13.4976089266738,NA,"M_V",0,"M_V.Manner","Primed"
"NS_178.M_V","NS","Manner",31,"pre_pnegro",14.4976089266738,NA,"M_V",0,"M_V.Manner","Primed"
"NS_178.M_V","NS","Manner",32,"pgd_valnei",15.4976089266738,NA,"M_V",0,"M_V.Manner","Primed"
"NS_179.M_V","NS","Manner",1,"pgm_paqtoi",-15.5023910733262,NA,"M_V",0,"M_V.Manner","Primed"
"NS_179.M_V","NS","Manner",2,"tgd_malnei",-14.5023910733262,NA,"M_V",0,"M_V.Manner","Primed"
"NS_179.M_V","NS","Manner",3,"trt_pourou",-13.5023910733262,NA,"M_V",0,"M_V.Manner","Primed"
"NS_179.M_V","NS","Manner",4,"prm_boudun",-12.5023910733262,NA,"M_V",0,"M_V.Manner","Primed"
"NS_179.M_V","NS","Manner",5,"pgd_valnei",-11.5023910733262,NA,"M_V",0,"M_V.Manner","Primed"
"NS_179.M_V","NS","Manner",6,"prm_boutoi",-10.5023910733262,NA,"M_V",0,"M_V.Manner","Primed"
"NS_179.M_V","NS","Manner",7,"tgt_cherue",-9.50239107332625,NA,"M_V",0,"M_V.Manner","Primed"
"NS_179.M_V","NS","Manner",8,"trm_voidun",-8.50239107332625,NA,"M_V",0,"M_V.Manner","Primed"
"NS_179.M_V","NS","Manner",9,"tge_chamai",-7.50239107332625,NA,"M_V",0,"M_V.Manner","Primed"
"NS_179.M_V","NS","Manner",10,"pgd_valcol",-6.50239107332625,NA,"M_V",0,"M_V.Manner","Primed"
"NS_179.M_V","NS","Manner",11,"prt_rourue",-5.50239107332625,NA,"M_V",0,"M_V.Manner","Primed"
"NS_179.M_V","NS","Manner",12,"pge_tabmai",-4.50239107332625,NA,"M_V",0,"M_V.Manner","Primed"
"NS_179.M_V","NS","Manner",13,"prd_balcol",-3.50239107332625,NA,"M_V",0,"M_V.Manner","Primed"
"NS_179.M_V","NS","Manner",14,"pgt_panrue",-2.50239107332625,NA,"M_V",0,"M_V.Manner","Primed"
"NS_179.M_V","NS","Manner",15,"pre_pnegro",-1.50239107332625,NA,"M_V",0,"M_V.Manner","Primed"
"NS_179.M_V","NS","Manner",16,"pgt_panrou",-0.502391073326248,NA,"M_V",1,"M_V.Manner","Primed"
"NS_179.M_V","NS","Manner",17,"tgd_malcol",0.497608926673752,NA,"M_V",0,"M_V.Manner","Primed"
"NS_179.M_V","NS","Manner",18,"pge_tabgro",1.49760892667375,NA,"M_V",1,"M_V.Manner","Primed"
"NS_179.M_V","NS","Manner",19,"tgm_sacdun",2.49760892667375,NA,"M_V",0,"M_V.Manner","Primed"
"NS_179.M_V","NS","Manner",20,"prt_rourou",3.49760892667375,NA,"M_V",0,"M_V.Manner","Primed"
"NS_179.M_V","NS","Manner",21,"tre_cadmai",4.49760892667375,NA,"M_V",0,"M_V.Manner","Primed"
"NS_179.M_V","NS","Manner",22,"pgm_paqdun",5.49760892667375,NA,"M_V",0,"M_V.Manner","Primed"
"NS_179.M_V","NS","Manner",23,"trd_brocol",6.49760892667375,NA,"M_V",0,"M_V.Manner","Primed"
"NS_179.M_V","NS","Manner",24,"tgt_cherou",7.49760892667375,NA,"M_V",0,"M_V.Manner","Primed"
"NS_179.M_V","NS","Manner",25,"tre_cadgro",8.49760892667375,NA,"M_V",0,"M_V.Manner","Primed"
"NS_179.M_V","NS","Manner",26,"tgm_sactoi",9.49760892667375,NA,"M_V",0,"M_V.Manner","Primed"
"NS_179.M_V","NS","Manner",27,"trt_pourue",10.4976089266738,NA,"M_V",0,"M_V.Manner","Primed"
"NS_179.M_V","NS","Manner",28,"prd_balnei",11.4976089266738,NA,"M_V",0,"M_V.Manner","Primed"
"NS_179.M_V","NS","Manner",29,"trm_voitoi",12.4976089266738,NA,"M_V",0,"M_V.Manner","Primed"
"NS_179.M_V","NS","Manner",30,"tge_chagro",13.4976089266738,NA,"M_V",1,"M_V.Manner","Primed"
"NS_179.M_V","NS","Manner",31,"trd_bronei",14.4976089266738,NA,"M_V",0,"M_V.Manner","Primed"
"NS_179.M_V","NS","Manner",32,"pre_pnegro",15.4976089266738,NA,"M_V",0,"M_V.Manner","Primed"
"NS_182.M_V","NS","Manner",1,"trt_pourou",-15.5023910733262,NA,"M_V",1,"M_V.Manner","Primed"
"NS_182.M_V","NS","Manner",2,"tgd_malnei",-14.5023910733262,NA,"M_V",1,"M_V.Manner","Primed"
"NS_182.M_V","NS","Manner",3,"prm_boudun",-13.5023910733262,NA,"M_V",1,"M_V.Manner","Primed"
"NS_182.M_V","NS","Manner",4,"pgt_panrue",-12.5023910733262,NA,"M_V",1,"M_V.Manner","Primed"
"NS_182.M_V","NS","Manner",5,"prm_boutoi",-11.5023910733262,NA,"M_V",1,"M_V.Manner","Primed"
"NS_182.M_V","NS","Manner",6,"pge_tabgro",-10.5023910733262,NA,"M_V",1,"M_V.Manner","Primed"
"NS_182.M_V","NS","Manner",7,"trm_voidun",-9.50239107332625,NA,"M_V",1,"M_V.Manner","Primed"
"NS_182.M_V","NS","Manner",8,"prt_rourou",-8.50239107332625,NA,"M_V",1,"M_V.Manner","Primed"
"NS_182.M_V","NS","Manner",9,"pge_tabmai",-7.50239107332625,NA,"M_V",0,"M_V.Manner","Primed"
"NS_182.M_V","NS","Manner",10,"prd_balcol",-6.50239107332625,NA,"M_V",1,"M_V.Manner","Primed"
"NS_182.M_V","NS","Manner",11,"tgm_sacdun",-5.50239107332625,NA,"M_V",1,"M_V.Manner","Primed"
"NS_182.M_V","NS","Manner",12,"pgd_valnei",-4.50239107332625,NA,"M_V",1,"M_V.Manner","Primed"
"NS_182.M_V","NS","Manner",13,"pre_pnegro",-3.50239107332625,NA,"M_V",1,"M_V.Manner","Primed"
"NS_182.M_V","NS","Manner",14,"tgt_cherou",-2.50239107332625,NA,"M_V",1,"M_V.Manner","Primed"
"NS_182.M_V","NS","Manner",15,"pgd_valcol",-1.50239107332625,NA,"M_V",1,"M_V.Manner","Primed"
"NS_182.M_V","NS","Manner",16,"prt_rourue",-0.502391073326248,NA,"M_V",1,"M_V.Manner","Primed"
"NS_182.M_V","NS","Manner",17,"tgd_malcol",0.497608926673752,NA,"M_V",1,"M_V.Manner","Primed"
"NS_182.M_V","NS","Manner",18,"trm_voitoi",1.49760892667375,NA,"M_V",1,"M_V.Manner","Primed"
"NS_182.M_V","NS","Manner",19,"tge_chagro",2.49760892667375,NA,"M_V",1,"M_V.Manner","Primed"
"NS_182.M_V","NS","Manner",20,"pgt_panrou",3.49760892667375,NA,"M_V",1,"M_V.Manner","Primed"
"NS_182.M_V","NS","Manner",21,"tre_cadgro",4.49760892667375,NA,"M_V",1,"M_V.Manner","Primed"
"NS_182.M_V","NS","Manner",22,"pgm_paqdun",5.49760892667375,NA,"M_V",1,"M_V.Manner","Primed"
"NS_182.M_V","NS","Manner",23,"trd_bronei",6.49760892667375,NA,"M_V",1,"M_V.Manner","Primed"
"NS_182.M_V","NS","Manner",24,"tge_chamai",7.49760892667375,NA,"M_V",0,"M_V.Manner","Primed"
"NS_182.M_V","NS","Manner",25,"prd_balnei",8.49760892667375,NA,"M_V",1,"M_V.Manner","Primed"
"NS_182.M_V","NS","Manner",26,"tgm_sactoi",9.49760892667375,NA,"M_V",1,"M_V.Manner","Primed"
"NS_182.M_V","NS","Manner",27,"trd_brocol",10.4976089266738,NA,"M_V",1,"M_V.Manner","Primed"
"NS_182.M_V","NS","Manner",28,"tgt_cherue",11.4976089266738,NA,"M_V",1,"M_V.Manner","Primed"
"NS_182.M_V","NS","Manner",29,"tre_cadmai",12.4976089266738,NA,"M_V",1,"M_V.Manner","Primed"
"NS_182.M_V","NS","Manner",30,"pgm_paqtoi",13.4976089266738,NA,"M_V",1,"M_V.Manner","Primed"
"NS_182.M_V","NS","Manner",31,"pre_pnemai",14.4976089266738,NA,"M_V",1,"M_V.Manner","Primed"
"NS_182.M_V","NS","Manner",32,"tgt_cherue",15.4976089266738,NA,"M_V",1,"M_V.Manner","Primed"
"NS_183.M_V","NS","Manner",1,"pgm_paqdun",-15.5023910733262,NA,"M_V",1,"M_V.Manner","Primed"
"NS_183.M_V","NS","Manner",2,"tgd_malcol",-14.5023910733262,NA,"M_V",0,"M_V.Manner","Primed"
"NS_183.M_V","NS","Manner",3,"trm_voidun",-13.5023910733262,NA,"M_V",1,"M_V.Manner","Primed"
"NS_183.M_V","NS","Manner",4,"prd_balcol",-12.5023910733262,NA,"M_V",0,"M_V.Manner","Primed"
"NS_183.M_V","NS","Manner",5,"tge_chamai",-11.5023910733262,NA,"M_V",0,"M_V.Manner","Primed"
"NS_183.M_V","NS","Manner",6,"prd_balnei",-10.5023910733262,NA,"M_V",0,"M_V.Manner","Primed"
"NS_183.M_V","NS","Manner",7,"tge_chagro",-9.50239107332625,NA,"M_V",0,"M_V.Manner","Primed"
"NS_183.M_V","NS","Manner",8,"pgd_valcol",-8.50239107332625,NA,"M_V",1,"M_V.Manner","Primed"
"NS_183.M_V","NS","Manner",9,"tre_cadmai",-7.50239107332625,NA,"M_V",0,"M_V.Manner","Primed"
"NS_183.M_V","NS","Manner",10,"pgd_valnei",-6.50239107332625,NA,"M_V",0,"M_V.Manner","Primed"
"NS_183.M_V","NS","Manner",11,"trm_voitoi",-5.50239107332625,NA,"M_V",0,"M_V.Manner","Primed"
"NS_183.M_V","NS","Manner",12,"prt_rourue",-4.50239107332625,NA,"M_V",0,"M_V.Manner","Primed"
"NS_183.M_V","NS","Manner",13,"trd_bronei",-3.50239107332625,NA,"M_V",0,"M_V.Manner","Primed"
"NS_183.M_V","NS","Manner",14,"tgm_sacdun",-2.50239107332625,NA,"M_V",0,"M_V.Manner","Primed"
"NS_183.M_V","NS","Manner",15,"pgt_panrue",-1.50239107332625,NA,"M_V",0,"M_V.Manner","Primed"
"NS_183.M_V","NS","Manner",16,"trd_brocol",-0.502391073326248,NA,"M_V",0,"M_V.Manner","Primed"
"NS_183.M_V","NS","Manner",17,"prm_boudun",0.497608926673752,NA,"M_V",0,"M_V.Manner","Primed"
"NS_183.M_V","NS","Manner",18,"trt_pourue",1.49760892667375,NA,"M_V",0,"M_V.Manner","Primed"
"NS_183.M_V","NS","Manner",19,"tgd_malnei",2.49760892667375,NA,"M_V",0,"M_V.Manner","Primed"
"NS_183.M_V","NS","Manner",20,"pgt_panrou",3.49760892667375,NA,"M_V",0,"M_V.Manner","Primed"
"NS_183.M_V","NS","Manner",21,"prm_boutoi",4.49760892667375,NA,"M_V",0,"M_V.Manner","Primed"
"NS_183.M_V","NS","Manner",22,"tre_cadgro",5.49760892667375,NA,"M_V",0,"M_V.Manner","Primed"
"NS_183.M_V","NS","Manner",23,"tgt_cherou",6.49760892667375,NA,"M_V",0,"M_V.Manner","Primed"
"NS_183.M_V","NS","Manner",24,"pgm_paqtoi",7.49760892667375,NA,"M_V",0,"M_V.Manner","Primed"
"NS_183.M_V","NS","Manner",25,"trt_pourou",8.49760892667375,NA,"M_V",0,"M_V.Manner","Primed"
"NS_183.M_V","NS","Manner",26,"pre_pnegro",9.49760892667375,NA,"M_V",0,"M_V.Manner","Primed"
"NS_183.M_V","NS","Manner",27,"tgt_cherue",10.4976089266738,NA,"M_V",0,"M_V.Manner","Primed"
"NS_183.M_V","NS","Manner",28,"pge_tabgro",11.4976089266738,NA,"M_V",0,"M_V.Manner","Primed"
"NS_183.M_V","NS","Manner",29,"tgm_sactoi",12.4976089266738,NA,"M_V",0,"M_V.Manner","Primed"
"NS_183.M_V","NS","Manner",30,"pge_tabmai",13.4976089266738,NA,"M_V",0,"M_V.Manner","Primed"
"NS_183.M_V","NS","Manner",31,"prt_rourou",14.4976089266738,NA,"M_V",0,"M_V.Manner","Primed"
"NS_183.M_V","NS","Manner",32,"pgd_valnei",15.4976089266738,NA,"M_V",0,"M_V.Manner","Primed"
"NS_185.M_V","NS","Manner",1,"prd_balnei",-15.5023910733262,NA,"M_V",1,"M_V.Manner","Primed"
"NS_185.M_V","NS","Manner",2,"tre_cadmai",-14.5023910733262,NA,"M_V",0,"M_V.Manner","Primed"
"NS_185.M_V","NS","Manner",3,"tgt_cherue",-13.5023910733262,NA,"M_V",1,"M_V.Manner","Primed"
"NS_185.M_V","NS","Manner",4,"pgd_valnei",-12.5023910733262,NA,"M_V",1,"M_V.Manner","Primed"
"NS_185.M_V","NS","Manner",5,"prm_boudun",-11.5023910733262,NA,"M_V",0,"M_V.Manner","Primed"
"NS_185.M_V","NS","Manner",6,"pge_tabgro",-10.5023910733262,NA,"M_V",0,"M_V.Manner","Primed"
"NS_185.M_V","NS","Manner",7,"tgm_sactoi",-9.50239107332625,NA,"M_V",0,"M_V.Manner","Primed"
"NS_185.M_V","NS","Manner",8,"prt_rourue",-8.50239107332625,NA,"M_V",0,"M_V.Manner","Primed"
"NS_185.M_V","NS","Manner",9,"pge_tabmai",-7.50239107332625,NA,"M_V",0,"M_V.Manner","Primed"
"NS_185.M_V","NS","Manner",10,"trm_voidun",-6.50239107332625,NA,"M_V",0,"M_V.Manner","Primed"
"NS_185.M_V","NS","Manner",11,"pre_pnegro",-5.50239107332625,NA,"M_V",0,"M_V.Manner","Primed"
"NS_185.M_V","NS","Manner",12,"pgd_valcol",-4.50239107332625,NA,"M_V",0,"M_V.Manner","Primed"
"NS_185.M_V","NS","Manner",13,"trm_voitoi",-3.50239107332625,NA,"M_V",0,"M_V.Manner","Primed"
"NS_185.M_V","NS","Manner",14,"pre_pnemai",-2.50239107332625,NA,"M_V",0,"M_V.Manner","Primed"
"NS_185.M_V","NS","Manner",15,"pgt_panrou",-1.50239107332625,NA,"M_V",0,"M_V.Manner","Primed"
"NS_185.M_V","NS","Manner",16,"tgm_sacdun",-0.502391073326248,NA,"M_V",0,"M_V.Manner","Primed"
"NS_185.M_V","NS","Manner",17,"pgt_panrue",0.497608926673752,NA,"M_V",0,"M_V.Manner","Primed"
"NS_185.M_V","NS","Manner",18,"tge_chagro",1.49760892667375,NA,"M_V",0,"M_V.Manner","Primed"
"NS_185.M_V","NS","Manner",19,"trt_pourou",2.49760892667375,NA,"M_V",0,"M_V.Manner","Primed"
"NS_185.M_V","NS","Manner",20,"tgd_malcol",3.49760892667375,NA,"M_V",0,"M_V.Manner","Primed"
"NS_185.M_V","NS","Manner",21,"trt_pourue",4.49760892667375,NA,"M_V",0,"M_V.Manner","Primed"
"NS_185.M_V","NS","Manner",22,"pgm_paqdun",5.49760892667375,NA,"M_V",0,"M_V.Manner","Primed"
"NS_185.M_V","NS","Manner",23,"trd_bronei",6.49760892667375,NA,"M_V",0,"M_V.Manner","Primed"
"NS_185.M_V","NS","Manner",24,"prm_boutoi",7.49760892667375,NA,"M_V",0,"M_V.Manner","Primed"
"NS_185.M_V","NS","Manner",25,"tre_cadgro",8.49760892667375,NA,"M_V",0,"M_V.Manner","Primed"
"NS_185.M_V","NS","Manner",26,"tgd_malnei",9.49760892667375,NA,"M_V",0,"M_V.Manner","Primed"
"NS_185.M_V","NS","Manner",27,"pgm_paqtoi",10.4976089266738,NA,"M_V",0,"M_V.Manner","Primed"
"NS_185.M_V","NS","Manner",28,"trd_brocol",11.4976089266738,NA,"M_V",0,"M_V.Manner","Primed"
"NS_185.M_V","NS","Manner",29,"prt_rourou",12.4976089266738,NA,"M_V",0,"M_V.Manner","Primed"
"NS_185.M_V","NS","Manner",30,"tge_chamai",13.4976089266738,NA,"M_V",0,"M_V.Manner","Primed"
"NS_185.M_V","NS","Manner",31,"prd_balcol",14.4976089266738,NA,"M_V",0,"M_V.Manner","Primed"
"NS_185.M_V","NS","Manner",32,"tgt_cherou",15.4976089266738,NA,"M_V",0,"M_V.Manner","Primed"
"NS_186.M_V","NS","Baseline",1,"tre_cadgro",-15.5023910733262,NA,"M_V",0,"M_V.Baseline","Baseline"
"NS_186.M_V","NS","Baseline",2,"prd_balcol",-14.5023910733262,NA,"M_V",0,"M_V.Baseline","Baseline"
"NS_186.M_V","NS","Baseline",3,"tgm_sactoi",-13.5023910733262,NA,"M_V",0,"M_V.Baseline","Baseline"
"NS_186.M_V","NS","Baseline",4,"pge_tabgro",-12.5023910733262,NA,"M_V",0,"M_V.Baseline","Baseline"
"NS_186.M_V","NS","Baseline",5,"trt_pourue",-11.5023910733262,NA,"M_V",0,"M_V.Baseline","Baseline"
"NS_186.M_V","NS","Baseline",6,"pge_tabmai",-10.5023910733262,NA,"M_V",0,"M_V.Baseline","Baseline"
"NS_186.M_V","NS","Baseline",7,"trd_brocol",-9.50239107332625,NA,"M_V",0,"M_V.Baseline","Baseline"
"NS_186.M_V","NS","Baseline",8,"pre_pnemai",-8.50239107332625,NA,"M_V",0,"M_V.Baseline","Baseline"
"NS_186.M_V","NS","Baseline",9,"trd_bronei",-7.50239107332625,NA,"M_V",0,"M_V.Baseline","Baseline"
"NS_186.M_V","NS","Baseline",10,"pgt_panrou",-6.50239107332625,NA,"M_V",1,"M_V.Baseline","Baseline"
"NS_186.M_V","NS","Baseline",11,"tgd_malcol",-5.50239107332625,NA,"M_V",0,"M_V.Baseline","Baseline"
"NS_186.M_V","NS","Baseline",12,"pgm_paqdun",-4.50239107332625,NA,"M_V",0,"M_V.Baseline","Baseline"
"NS_186.M_V","NS","Baseline",13,"tge_chagro",-3.50239107332625,NA,"M_V",0,"M_V.Baseline","Baseline"
"NS_186.M_V","NS","Baseline",14,"prd_balnei",-2.50239107332625,NA,"M_V",0,"M_V.Baseline","Baseline"
"NS_186.M_V","NS","Baseline",15,"tre_cadmai",-1.50239107332625,NA,"M_V",0,"M_V.Baseline","Baseline"
